run_id,stage,wave,arch,encoder,class_weights,n_images,train_pct,val_pct,seed,augmentation,checkpoint_metric,best_epoch,epochs_completed,early_stopped,best_val_loss,dice_macro,dice_axon,dice_myelin,dice_bg,iou_macro,iou_axon,iou_myelin,iou_bg,precision_macro,precision_axon,precision_myelin,precision_bg,recall_macro,recall_axon,recall_myelin,recall_bg,hd95_macro,hd95_myelin_axon,hd95_axon,hd95_myelin,hd95_bg,train_stems,val_stems,model_path,result_path
sw__unet++__densenet169__cw4_1_1__67_33__seed1,sweep,1,unet++,densenet169,"[4.0, 1.0, 1.0]",30,67,33,1,False,val_loss,13,53,True,0.108,0.9099,0.835,0.7561,0.9426,0.8379,0.763,0.6461,0.895,0.9167,0.8384,0.8049,0.9221,0.9049,0.8937,0.7794,0.9662,9.0216,10.5573,11.1689,9.9457,5.9501,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__densenet169__cw4_1_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__densenet169__cw4_1_1__67_33__seed1/result.json
sw__unet++__densenet169__cw4_1_1__67_33__seed2,sweep,1,unet++,densenet169,"[4.0, 1.0, 1.0]",30,67,33,2,False,val_loss,14,54,True,0.1007,0.9138,0.8813,0.7978,0.9512,0.8439,0.8039,0.684,0.9087,0.9124,0.8904,0.7915,0.955,0.9153,0.8788,0.8264,0.9487,10.1254,11.79,13.0652,10.5148,6.796,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__densenet169__cw4_1_1__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__densenet169__cw4_1_1__67_33__seed2/result.json
sw__unet++__densenet169__cw4_1_1__67_33__seed3,sweep,1,unet++,densenet169,"[4.0, 1.0, 1.0]",30,67,33,3,False,val_loss,9,49,True,0.1434,0.8909,0.7863,0.6903,0.9276,0.8069,0.7108,0.5867,0.8693,0.903,0.8326,0.7644,0.9099,0.8803,0.8066,0.7108,0.9498,16.4627,20.1,21.2227,18.9773,9.1882,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__densenet169__cw4_1_1__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__densenet169__cw4_1_1__67_33__seed3/result.json
sw__unet++__densenet169__cw4_1_1__67_33__seed4,sweep,1,unet++,densenet169,"[4.0, 1.0, 1.0]",30,67,33,4,False,val_loss,15,55,True,0.1299,0.9002,0.896,0.8043,0.9254,0.8216,0.8163,0.6807,0.8653,0.9072,0.8924,0.8459,0.8966,0.8951,0.9021,0.7704,0.9592,7.6792,8.5626,9.6307,7.4945,5.9124,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__densenet169__cw4_1_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__densenet169__cw4_1_1__67_33__seed4/result.json
sw__unet++__densenet169__cw4_1_1__67_33__seed5,sweep,1,unet++,densenet169,"[4.0, 1.0, 1.0]",30,67,33,5,False,val_loss,25,65,True,0.1237,0.8984,0.8571,0.7633,0.9401,0.819,0.7743,0.6429,0.8895,0.9088,0.8839,0.8139,0.9226,0.8894,0.8479,0.7476,0.9608,10.9608,12.786,13.9743,11.5978,7.3102,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__densenet169__cw4_1_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__densenet169__cw4_1_1__67_33__seed5/result.json
sw__unet++__densenet169__cw4_1_1__80_20__seed1,sweep,1,unet++,densenet169,"[4.0, 1.0, 1.0]",30,80,20,1,False,val_loss,14,54,True,0.0807,0.9177,0.8113,0.7048,0.9542,0.8516,0.7494,0.6006,0.9147,0.9307,0.806,0.7942,0.9312,0.9086,0.9137,0.7502,0.981,9.6376,11.5466,12.021,11.0723,5.8194,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__densenet169__cw4_1_1__80_20__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__densenet169__cw4_1_1__80_20__seed1/result.json
sw__unet++__densenet169__cw4_1_1__80_20__seed2,sweep,1,unet++,densenet169,"[4.0, 1.0, 1.0]",30,80,20,2,False,val_loss,13,53,True,0.0982,0.91,0.848,0.7617,0.956,0.8382,0.7678,0.6473,0.9168,0.9132,0.8908,0.7752,0.9605,0.9074,0.8197,0.78,0.9531,13.2008,15.5153,16.2636,14.767,8.5718,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__densenet169__cw4_1_1__80_20__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__densenet169__cw4_1_1__80_20__seed2/result.json
sw__unet++__densenet169__cw4_1_1__80_20__seed3,sweep,1,unet++,densenet169,"[4.0, 1.0, 1.0]",30,80,20,3,False,val_loss,15,55,True,0.1104,0.9037,0.746,0.6692,0.944,0.8275,0.6847,0.5805,0.8965,0.9047,0.7916,0.6914,0.9526,0.9031,0.8252,0.7847,0.9375,16.5981,20.7369,20.7083,20.7656,8.3203,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__densenet169__cw4_1_1__80_20__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__densenet169__cw4_1_1__80_20__seed3/result.json
sw__unet++__densenet169__cw4_1_1__80_20__seed4,sweep,1,unet++,densenet169,"[4.0, 1.0, 1.0]",30,80,20,4,False,val_loss,11,51,True,0.1177,0.907,0.8939,0.8052,0.9385,0.8328,0.8139,0.685,0.8869,0.911,0.8849,0.8506,0.9258,0.904,0.9053,0.7696,0.9528,6.2544,7.0221,7.913,6.1312,4.7188,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__densenet169__cw4_1_1__80_20__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__densenet169__cw4_1_1__80_20__seed4/result.json
sw__unet++__densenet169__cw4_1_1__80_20__seed5,sweep,1,unet++,densenet169,"[4.0, 1.0, 1.0]",30,80,20,5,False,val_loss,14,54,True,0.142,0.8948,0.8441,0.7483,0.9316,0.8134,0.7616,0.6276,0.8756,0.9081,0.8829,0.8219,0.9089,0.8837,0.8338,0.713,0.9589,11.8378,13.9374,14.4896,13.3852,7.6386,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__densenet169__cw4_1_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__densenet169__cw4_1_1__80_20__seed5/result.json
sw__unet++__densenet169__cw4_1_1__93_7__seed1,sweep,1,unet++,densenet169,"[4.0, 1.0, 1.0]",30,93,7,1,False,val_loss,9,49,True,0.0808,0.9112,0.8987,0.8139,0.954,0.84,0.8199,0.6922,0.9136,0.9203,0.8944,0.8376,0.9337,0.9039,0.9047,0.7984,0.977,8.4927,9.653,11.6089,7.6972,6.172,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__densenet169__cw4_1_1__93_7__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__densenet169__cw4_1_1__93_7__seed1/result.json
sw__unet++__densenet169__cw4_1_1__93_7__seed2,sweep,1,unet++,densenet169,"[4.0, 1.0, 1.0]",30,93,7,2,False,val_loss,24,64,True,0.1263,0.8861,0.745,0.6552,0.9453,0.7996,0.6507,0.5462,0.897,0.9083,0.7911,0.7904,0.9239,0.8684,0.718,0.5989,0.9688,24.2325,29.3652,30.9365,27.7939,13.9671,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__densenet169__cw4_1_1__93_7__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__densenet169__cw4_1_1__93_7__seed2/result.json
sw__unet++__densenet169__cw4_1_1__93_7__seed3,sweep,1,unet++,densenet169,"[4.0, 1.0, 1.0]",30,93,7,3,False,val_loss,23,63,True,0.1284,0.871,0.7076,0.6297,0.9355,0.7768,0.6263,0.5256,0.8803,0.889,0.8783,0.7188,0.9357,0.8558,0.6733,0.6488,0.9406,31.0687,38.7187,40.7687,36.6687,15.7688,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__densenet169__cw4_1_1__93_7__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__densenet169__cw4_1_1__93_7__seed3/result.json
sw__unet++__densenet169__cw4_1_1__93_7__seed4,sweep,1,unet++,densenet169,"[4.0, 1.0, 1.0]",30,93,7,4,False,val_loss,14,54,True,0.1044,0.9094,0.8847,0.7849,0.9326,0.8365,0.8027,0.6626,0.8754,0.9168,0.8642,0.8557,0.9034,0.9042,0.9099,0.7303,0.9656,6.7983,7.4815,8.3041,6.6589,5.432,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__densenet169__cw4_1_1__93_7__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__densenet169__cw4_1_1__93_7__seed4/result.json
sw__unet++__densenet169__cw4_1_1__93_7__seed5,sweep,1,unet++,densenet169,"[4.0, 1.0, 1.0]",30,93,7,5,False,val_loss,18,58,True,0.1486,0.8693,0.7131,0.6174,0.915,0.774,0.6363,0.5071,0.8452,0.9112,0.8441,0.7947,0.8541,0.8439,0.6927,0.566,0.9877,27.436,33.7943,35.913,31.6755,14.7193,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__densenet169__cw4_1_1__93_7__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__densenet169__cw4_1_1__93_7__seed5/result.json
sw__unet++__efficientnet-b3__cw1_1_1__80_20__seed1,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 1.0]",30,80,20,1,False,val_loss,73,113,True,0.1596,0.9221,0.7847,0.7195,0.9564,0.8584,0.723,0.6206,0.9184,0.9289,0.7806,0.7657,0.9409,0.9166,0.9058,0.7867,0.9749,11.9678,13.8854,14.1854,13.5854,8.1328,"['ctrl_img_8', 'ctrl_img_6', 'ctrl_img_4', 'ctrl_img_21', 'ctrl_img_20', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_10', 'ctrl_img_9', 'ctrl_img_16', 'ctrl_img_17', 'ctrl_img_27', 'regen_img_28', 'regen_img_24', 'regen_img_2', 'regen_img_15', 'regen_img_29', 'regen_img_23', 'regen_img_12', 'regen_img_3', 'regen_img_13', 'regen_img_14', 'regen_img_18', 'regen_img_7']","['ctrl_img_1', 'ctrl_img_22', 'ctrl_img_25', 'regen_img_30', 'regen_img_11', 'regen_img_19']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_1__80_20__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_1__80_20__seed1/result.json
sw__unet++__efficientnet-b3__cw1_1_1__80_20__seed3,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 1.0]",30,80,20,3,False,val_loss,63,103,True,0.2074,0.9007,0.7561,0.687,0.9382,0.8223,0.6913,0.5953,0.8864,0.8993,0.8039,0.7115,0.9551,0.9029,0.8319,0.7932,0.9247,13.9889,16.5754,18.0931,15.0577,8.8161,"['ctrl_img_9', 'ctrl_img_4', 'ctrl_img_16', 'ctrl_img_8', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_6', 'ctrl_img_27', 'ctrl_img_10', 'ctrl_img_25', 'ctrl_img_22', 'ctrl_img_20', 'regen_img_19', 'regen_img_13', 'regen_img_30', 'regen_img_15', 'regen_img_3', 'regen_img_2', 'regen_img_14', 'regen_img_12', 'regen_img_23', 'regen_img_29', 'regen_img_28', 'regen_img_24']","['ctrl_img_21', 'ctrl_img_1', 'ctrl_img_17', 'regen_img_18', 'regen_img_7', 'regen_img_11']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_1__80_20__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_1__80_20__seed3/result.json
sw__unet++__efficientnet-b3__cw1_1_1__93_7__seed1,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 1.0]",30,93,7,1,False,val_loss,57,97,True,0.1531,0.9147,0.8949,0.8203,0.9573,0.8453,0.8133,0.7042,0.9192,0.9143,0.8883,0.807,0.9517,0.9153,0.9033,0.8474,0.9641,10.3307,11.4749,13.1754,9.7744,8.0422,"['ctrl_img_22', 'ctrl_img_25', 'ctrl_img_8', 'ctrl_img_6', 'ctrl_img_4', 'ctrl_img_21', 'ctrl_img_20', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_10', 'ctrl_img_9', 'ctrl_img_16', 'ctrl_img_17', 'ctrl_img_27', 'regen_img_11', 'regen_img_19', 'regen_img_28', 'regen_img_24', 'regen_img_2', 'regen_img_15', 'regen_img_29', 'regen_img_23', 'regen_img_12', 'regen_img_3', 'regen_img_13', 'regen_img_14', 'regen_img_18', 'regen_img_7']","['ctrl_img_1', 'regen_img_30']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_1__93_7__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_1__93_7__seed1/result.json
sw__unet++__efficientnet-b3__cw1_1_1__93_7__seed3,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 1.0]",30,93,7,3,False,val_loss,52,92,True,0.2639,0.8755,0.7666,0.627,0.9347,0.7842,0.6767,0.5134,0.8791,0.8822,0.8275,0.6907,0.9457,0.8695,0.7572,0.6713,0.9291,17.2621,20.7709,22.3294,19.2125,10.2445,"['ctrl_img_1', 'ctrl_img_17', 'ctrl_img_9', 'ctrl_img_4', 'ctrl_img_16', 'ctrl_img_8', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_6', 'ctrl_img_27', 'ctrl_img_10', 'ctrl_img_25', 'ctrl_img_22', 'ctrl_img_20', 'regen_img_7', 'regen_img_11', 'regen_img_19', 'regen_img_13', 'regen_img_30', 'regen_img_15', 'regen_img_3', 'regen_img_2', 'regen_img_14', 'regen_img_12', 'regen_img_23', 'regen_img_29', 'regen_img_28', 'regen_img_24']","['ctrl_img_21', 'regen_img_18']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_1__93_7__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_1__93_7__seed3/result.json
sw__unet++__efficientnet-b3__cw1_1_1__93_7__seed4,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 1.0]",30,93,7,4,False,val_loss,55,95,True,0.2046,0.9108,0.8726,0.7916,0.9339,0.8384,0.7891,0.6737,0.8773,0.913,0.8695,0.7949,0.9204,0.9086,0.8875,0.7996,0.9493,9.1396,9.8596,10.5025,9.2166,7.6998,"['ctrl_img_27', 'ctrl_img_6', 'ctrl_img_9', 'ctrl_img_5', 'ctrl_img_20', 'ctrl_img_4', 'ctrl_img_17', 'ctrl_img_10', 'ctrl_img_22', 'ctrl_img_21', 'ctrl_img_26', 'ctrl_img_8', 'ctrl_img_25', 'ctrl_img_1', 'regen_img_24', 'regen_img_23', 'regen_img_2', 'regen_img_28', 'regen_img_29', 'regen_img_19', 'regen_img_30', 'regen_img_14', 'regen_img_3', 'regen_img_7', 'regen_img_12', 'regen_img_11', 'regen_img_13', 'regen_img_18']","['ctrl_img_16', 'regen_img_15']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_1__93_7__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_1__93_7__seed4/result.json
sw__unet++__efficientnet-b3__cw1_1_1__93_7__seed5,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 1.0]",30,93,7,5,False,val_loss,57,97,True,0.336,0.8753,0.7324,0.6225,0.9193,0.7832,0.653,0.5144,0.8523,0.91,0.8191,0.7777,0.8641,0.8534,0.7318,0.5785,0.9842,20.9296,25.5308,26.6366,24.4249,11.7272,"['ctrl_img_22', 'ctrl_img_10', 'ctrl_img_1', 'ctrl_img_21', 'ctrl_img_8', 'ctrl_img_6', 'ctrl_img_5', 'ctrl_img_9', 'ctrl_img_27', 'ctrl_img_17', 'ctrl_img_26', 'ctrl_img_4', 'ctrl_img_16', 'ctrl_img_20', 'regen_img_15', 'regen_img_29', 'regen_img_2', 'regen_img_30', 'regen_img_23', 'regen_img_3', 'regen_img_12', 'regen_img_19', 'regen_img_24', 'regen_img_14', 'regen_img_7', 'regen_img_11', 'regen_img_13', 'regen_img_28']","['ctrl_img_25', 'regen_img_18']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_1__93_7__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_1__93_7__seed5/result.json
sw__unet++__efficientnet-b3__cw1_1_2__80_20__seed3,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 2.0]",30,80,20,3,False,val_loss,63,103,True,0.2164,0.9004,0.7726,0.6901,0.9378,0.8219,0.7041,0.5962,0.8858,0.8981,0.8152,0.7185,0.9555,0.9032,0.8442,0.7933,0.9238,14.2452,17.2956,18.958,15.6333,8.1444,"['ctrl_img_9', 'ctrl_img_4', 'ctrl_img_16', 'ctrl_img_8', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_6', 'ctrl_img_27', 'ctrl_img_10', 'ctrl_img_25', 'ctrl_img_22', 'ctrl_img_20', 'regen_img_19', 'regen_img_13', 'regen_img_30', 'regen_img_15', 'regen_img_3', 'regen_img_2', 'regen_img_14', 'regen_img_12', 'regen_img_23', 'regen_img_29', 'regen_img_28', 'regen_img_24']","['ctrl_img_21', 'ctrl_img_1', 'ctrl_img_17', 'regen_img_18', 'regen_img_7', 'regen_img_11']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_2__80_20__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_2__80_20__seed3/result.json
sw__unet++__efficientnet-b3__cw1_1_2__80_20__seed4,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 2.0]",30,80,20,4,False,val_loss,74,114,True,0.2128,0.9082,0.8923,0.8132,0.9383,0.8345,0.812,0.6954,0.8866,0.9083,0.8749,0.8397,0.935,0.9086,0.9133,0.7919,0.9427,6.6517,7.2852,8.4541,6.1163,5.3848,"['ctrl_img_9', 'ctrl_img_5', 'ctrl_img_20', 'ctrl_img_4', 'ctrl_img_17', 'ctrl_img_10', 'ctrl_img_22', 'ctrl_img_21', 'ctrl_img_26', 'ctrl_img_8', 'ctrl_img_25', 'ctrl_img_1', 'regen_img_2', 'regen_img_28', 'regen_img_29', 'regen_img_19', 'regen_img_30', 'regen_img_14', 'regen_img_3', 'regen_img_7', 'regen_img_12', 'regen_img_11', 'regen_img_13', 'regen_img_18']","['ctrl_img_16', 'ctrl_img_27', 'ctrl_img_6', 'regen_img_15', 'regen_img_24', 'regen_img_23']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_2__80_20__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_2__80_20__seed4/result.json
sw__unet++__efficientnet-b3__cw1_1_2__93_7__seed1,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 2.0]",30,93,7,1,False,val_loss,57,97,True,0.1629,0.9156,0.898,0.8199,0.9586,0.8469,0.818,0.7036,0.9216,0.9156,0.8894,0.8079,0.9518,0.9158,0.908,0.8461,0.9666,10.174,11.1553,12.4363,9.8743,8.2115,"['ctrl_img_22', 'ctrl_img_25', 'ctrl_img_8', 'ctrl_img_6', 'ctrl_img_4', 'ctrl_img_21', 'ctrl_img_20', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_10', 'ctrl_img_9', 'ctrl_img_16', 'ctrl_img_17', 'ctrl_img_27', 'regen_img_11', 'regen_img_19', 'regen_img_28', 'regen_img_24', 'regen_img_2', 'regen_img_15', 'regen_img_29', 'regen_img_23', 'regen_img_12', 'regen_img_3', 'regen_img_13', 'regen_img_14', 'regen_img_18', 'regen_img_7']","['ctrl_img_1', 'regen_img_30']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_2__93_7__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_2__93_7__seed1/result.json
sw__unet++__efficientnet-b3__cw1_1_2__93_7__seed3,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 2.0]",30,93,7,3,False,val_loss,52,92,True,0.2543,0.8747,0.7734,0.6334,0.9342,0.783,0.6848,0.5201,0.8782,0.8807,0.8248,0.703,0.9455,0.869,0.7668,0.6655,0.9285,19.2719,23.8892,27.7009,20.0774,10.0374,"['ctrl_img_1', 'ctrl_img_17', 'ctrl_img_9', 'ctrl_img_4', 'ctrl_img_16', 'ctrl_img_8', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_6', 'ctrl_img_27', 'ctrl_img_10', 'ctrl_img_25', 'ctrl_img_22', 'ctrl_img_20', 'regen_img_7', 'regen_img_11', 'regen_img_19', 'regen_img_13', 'regen_img_30', 'regen_img_15', 'regen_img_3', 'regen_img_2', 'regen_img_14', 'regen_img_12', 'regen_img_23', 'regen_img_29', 'regen_img_28', 'regen_img_24']","['ctrl_img_21', 'regen_img_18']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_2__93_7__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_2__93_7__seed3/result.json
sw__unet++__efficientnet-b3__cw1_1_2__93_7__seed4,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 2.0]",30,93,7,4,False,val_loss,44,84,True,0.1998,0.9111,0.8835,0.7978,0.9335,0.8392,0.8012,0.6786,0.8769,0.9157,0.8801,0.822,0.9111,0.9071,0.8901,0.7778,0.9587,8.3168,8.9037,9.5831,8.2243,7.1432,"['ctrl_img_27', 'ctrl_img_6', 'ctrl_img_9', 'ctrl_img_5', 'ctrl_img_20', 'ctrl_img_4', 'ctrl_img_17', 'ctrl_img_10', 'ctrl_img_22', 'ctrl_img_21', 'ctrl_img_26', 'ctrl_img_8', 'ctrl_img_25', 'ctrl_img_1', 'regen_img_24', 'regen_img_23', 'regen_img_2', 'regen_img_28', 'regen_img_29', 'regen_img_19', 'regen_img_30', 'regen_img_14', 'regen_img_3', 'regen_img_7', 'regen_img_12', 'regen_img_11', 'regen_img_13', 'regen_img_18']","['ctrl_img_16', 'regen_img_15']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_2__93_7__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_2__93_7__seed4/result.json
sw__unet++__efficientnet-b3__cw1_1_2__93_7__seed5,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 2.0]",30,93,7,5,False,val_loss,55,95,True,0.3199,0.8742,0.7308,0.6047,0.9196,0.7814,0.6497,0.5,0.8529,0.9105,0.8098,0.782,0.8645,0.8523,0.7394,0.5663,0.9845,19.0788,23.0276,24.7549,21.3002,11.1814,"['ctrl_img_22', 'ctrl_img_10', 'ctrl_img_1', 'ctrl_img_21', 'ctrl_img_8', 'ctrl_img_6', 'ctrl_img_5', 'ctrl_img_9', 'ctrl_img_27', 'ctrl_img_17', 'ctrl_img_26', 'ctrl_img_4', 'ctrl_img_16', 'ctrl_img_20', 'regen_img_15', 'regen_img_29', 'regen_img_2', 'regen_img_30', 'regen_img_23', 'regen_img_3', 'regen_img_12', 'regen_img_19', 'regen_img_24', 'regen_img_14', 'regen_img_7', 'regen_img_11', 'regen_img_13', 'regen_img_28']","['ctrl_img_25', 'regen_img_18']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_2__93_7__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_2__93_7__seed5/result.json
sw__unet++__efficientnet-b3__cw1_1_3__80_20__seed3,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 3.0]",30,80,20,3,False,val_loss,63,103,True,0.2259,0.9014,0.7597,0.6872,0.939,0.8236,0.6924,0.5938,0.8879,0.8997,0.7961,0.7177,0.9551,0.9035,0.8427,0.79,0.9265,14.886,18.3839,19.9573,16.8104,7.8903,"['ctrl_img_9', 'ctrl_img_4', 'ctrl_img_16', 'ctrl_img_8', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_6', 'ctrl_img_27', 'ctrl_img_10', 'ctrl_img_25', 'ctrl_img_22', 'ctrl_img_20', 'regen_img_19', 'regen_img_13', 'regen_img_30', 'regen_img_15', 'regen_img_3', 'regen_img_2', 'regen_img_14', 'regen_img_12', 'regen_img_23', 'regen_img_29', 'regen_img_28', 'regen_img_24']","['ctrl_img_21', 'ctrl_img_1', 'ctrl_img_17', 'regen_img_18', 'regen_img_7', 'regen_img_11']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_3__80_20__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_3__80_20__seed3/result.json
sw__unet++__efficientnet-b3__cw1_1_3__80_20__seed4,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 3.0]",30,80,20,4,False,val_loss,1,41,True,0.8918,0.7138,0.6447,0.5442,0.8143,0.5648,0.5252,0.4122,0.7166,0.8333,0.9219,0.7748,0.7296,0.671,0.556,0.4756,0.9807,26.8403,31.1203,34.3848,27.8559,18.2801,"['ctrl_img_9', 'ctrl_img_5', 'ctrl_img_20', 'ctrl_img_4', 'ctrl_img_17', 'ctrl_img_10', 'ctrl_img_22', 'ctrl_img_21', 'ctrl_img_26', 'ctrl_img_8', 'ctrl_img_25', 'ctrl_img_1', 'regen_img_2', 'regen_img_28', 'regen_img_29', 'regen_img_19', 'regen_img_30', 'regen_img_14', 'regen_img_3', 'regen_img_7', 'regen_img_12', 'regen_img_11', 'regen_img_13', 'regen_img_18']","['ctrl_img_16', 'ctrl_img_27', 'ctrl_img_6', 'regen_img_15', 'regen_img_24', 'regen_img_23']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_3__80_20__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_3__80_20__seed4/result.json
