run_id,stage,wave,arch,encoder,class_weights,n_images,train_pct,val_pct,seed,augmentation,checkpoint_metric,best_epoch,epochs_completed,early_stopped,best_val_loss,dice_macro,dice_axon,dice_myelin,dice_bg,iou_macro,iou_axon,iou_myelin,iou_bg,precision_macro,precision_axon,precision_myelin,precision_bg,recall_macro,recall_axon,recall_myelin,recall_bg,hd95_macro,hd95_myelin_axon,hd95_axon,hd95_myelin,hd95_bg,train_stems,val_stems,model_path,result_path,collapse_pct_arch,collapse_pct_encoder,collapse_pct_combo
sw__manet__efficientnet-b3__cw2_1_2__67_33__seed4,sweep,1,manet,efficientnet-b3,"[2.0, 1.0, 2.0]",30,67,33,4,False,val_loss,2,42,True,1.1897,0.2375,0.0198,0.006,0.6626,0.181,0.0118,0.0039,0.5356,0.7217,0.9793,0.9353,0.5356,0.3358,0.012,0.0039,1.0,135.301,158.6518,155.1008,162.2027,88.5996,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw2_1_2__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw2_1_2__67_33__seed4/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw2_1_2__67_33__seed5,sweep,1,manet,efficientnet-b3,"[2.0, 1.0, 2.0]",30,67,33,5,False,val_loss,4,44,True,0.9331,0.3748,0.143,0.1365,0.7416,0.2734,0.0921,0.0842,0.6181,0.7118,0.8664,0.5207,0.6189,0.3997,0.0946,0.0899,0.9959,72.4465,88.7956,105.281,72.3102,39.7485,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw2_1_2__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw2_1_2__67_33__seed5/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw2_1_2__80_20__seed2,sweep,1,manet,efficientnet-b3,"[2.0, 1.0, 2.0]",30,80,20,2,False,val_loss,1,41,True,0.7816,0.4953,0.207,0.1989,0.8021,0.3653,0.1451,0.1347,0.6908,0.8377,0.9783,0.8309,0.6912,0.4686,0.1474,0.1439,0.999,79.2326,92.4117,102.2411,82.5823,52.8744,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw2_1_2__80_20__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw2_1_2__80_20__seed2/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw2_1_2__80_20__seed5,sweep,1,manet,efficientnet-b3,"[2.0, 1.0, 2.0]",30,80,20,5,False,val_loss,3,43,True,0.9748,0.372,0.1657,0.1704,0.7284,0.2706,0.1115,0.1098,0.6109,0.7643,0.8618,0.7976,0.6118,0.3986,0.1152,0.1148,0.9966,75.5752,90.8946,104.8879,76.9012,44.9366,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw2_1_2__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw2_1_2__80_20__seed5/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw2_2_1__67_33__seed1,sweep,1,manet,efficientnet-b3,"[2.0, 2.0, 1.0]",30,67,33,1,False,val_loss,2,42,True,0.91,0.2994,0.1119,0.0998,0.7248,0.2284,0.0843,0.0758,0.613,0.7874,0.8995,0.9092,0.6131,0.3571,0.107,0.0956,0.9997,84.3117,94.2173,97.217,91.2176,64.5005,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw2_2_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw2_2_1__67_33__seed1/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw2_2_1__67_33__seed2,sweep,1,manet,efficientnet-b3,"[2.0, 2.0, 1.0]",30,67,33,2,False,val_loss,2,42,True,0.7988,0.3997,0.126,0.134,0.7602,0.2923,0.0853,0.0883,0.6431,0.8212,0.9725,0.916,0.6434,0.4112,0.0879,0.0924,0.9991,73.7412,80.1085,85.0736,75.1433,61.0068,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw2_2_1__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw2_2_1__67_33__seed2/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw2_2_1__67_33__seed3,sweep,1,manet,efficientnet-b3,"[2.0, 2.0, 1.0]",30,67,33,3,False,val_loss,3,43,True,0.8172,0.4767,0.2221,0.3139,0.757,0.3473,0.1718,0.2262,0.6492,0.7799,0.9307,0.6847,0.6525,0.4704,0.1957,0.2987,0.9901,61.1655,73.7722,91.7757,55.7688,35.952,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw2_2_1__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw2_2_1__67_33__seed3/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw2_2_1__67_33__seed4,sweep,1,manet,efficientnet-b3,"[2.0, 2.0, 1.0]",30,67,33,4,False,val_loss,5,45,True,0.862,0.2667,0.0402,0.0351,0.667,0.1972,0.023,0.0207,0.5394,0.7637,0.9871,0.8688,0.5394,0.35,0.0231,0.0215,0.9998,110.7378,126.5654,128.7739,124.3569,79.0827,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw2_2_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw2_2_1__67_33__seed4/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw2_2_1__67_33__seed5,sweep,1,manet,efficientnet-b3,"[2.0, 2.0, 1.0]",30,67,33,5,False,val_loss,5,45,True,0.8981,0.4212,0.1424,0.2276,0.7532,0.3059,0.0966,0.1462,0.6324,0.7721,0.9479,0.6111,0.6341,0.4294,0.0983,0.1604,0.9952,66.4142,83.1321,105.6843,60.5799,32.9782,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw2_2_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw2_2_1__67_33__seed5/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw2_2_1__80_20__seed5,sweep,1,manet,efficientnet-b3,"[2.0, 2.0, 1.0]",30,80,20,5,False,val_loss,2,42,True,0.8267,0.3047,0.1225,0.1059,0.7177,0.2286,0.0848,0.0714,0.6015,0.7531,0.9165,0.8238,0.6021,0.3616,0.0865,0.0759,0.9989,89.2797,103.1719,109.4721,96.8716,61.4954,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw2_2_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw2_2_1__80_20__seed5/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_1__67_33__seed1,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 1.0]",30,67,33,1,False,val_loss,2,42,True,0.6691,0.3155,0.1301,0.0909,0.7277,0.2379,0.0911,0.0655,0.6168,0.7645,0.866,0.8847,0.617,0.3655,0.1338,0.0981,0.9995,80.8077,89.236,90.5974,87.8747,63.9511,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_1__67_33__seed1/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_1__67_33__seed2,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 1.0]",30,67,33,2,False,val_loss,2,42,True,0.6634,0.4164,0.2272,0.1108,0.763,0.3054,0.157,0.0663,0.6476,0.8019,0.9241,0.8972,0.648,0.4237,0.167,0.0682,0.9992,69.8998,77.2325,81.5148,72.9502,55.2344,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_1__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_1__67_33__seed2/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_1__67_33__seed4,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 1.0]",30,67,33,4,False,val_loss,2,42,True,0.6901,0.2348,0.0066,0.0036,0.6621,0.1796,0.0042,0.0026,0.5347,0.7571,0.9861,0.9744,0.5347,0.3346,0.0042,0.0026,1.0,143.5157,169.3557,167.6017,171.1098,91.8356,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_1__67_33__seed4/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_1__67_33__seed5,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 1.0]",30,67,33,5,False,val_loss,4,44,True,0.6617,0.3005,0.067,0.0666,0.7268,0.227,0.0457,0.0437,0.6024,0.7686,0.9684,0.7116,0.6026,0.3592,0.0464,0.0451,0.9996,110.7749,133.9951,139.6322,128.358,64.3345,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_1__67_33__seed5/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_1__80_20__seed2,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 1.0]",30,80,20,2,False,val_loss,1,41,True,0.5936,0.4914,0.2047,0.2177,0.8013,0.3624,0.1421,0.1488,0.6905,0.8353,0.9327,0.8322,0.6913,0.4661,0.1462,0.1588,0.9983,76.4201,90.1868,102.2089,78.1647,48.8868,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_1__80_20__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_1__80_20__seed2/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_1__80_20__seed5,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 1.0]",30,80,20,5,False,val_loss,3,43,True,0.6565,0.4417,0.2213,0.2287,0.7443,0.3179,0.1531,0.1587,0.6288,0.7889,0.9363,0.806,0.6305,0.4411,0.1569,0.1746,0.997,71.3836,83.5539,91.0162,76.0916,47.0429,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_1__80_20__seed5/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_2__67_33__seed1,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 2.0]",30,67,33,1,False,val_loss,2,42,True,0.74,0.3784,0.2129,0.1018,0.7392,0.2784,0.1527,0.0691,0.6292,0.7677,0.8521,0.8658,0.6294,0.4024,0.2037,0.1099,0.9995,70.4088,76.8106,77.3946,76.2265,57.6054,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_2__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_2__67_33__seed1/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_2__67_33__seed2,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 2.0]",30,67,33,2,False,val_loss,2,42,True,0.7701,0.3403,0.1344,0.0549,0.7482,0.2548,0.0867,0.0317,0.6295,0.7984,0.9617,0.9038,0.6296,0.3781,0.0898,0.0324,0.9997,78.7123,85.79,84.4851,87.095,64.557,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_2__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_2__67_33__seed2/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_2__67_33__seed4,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 2.0]",30,67,33,4,False,val_loss,6,46,True,0.8745,0.3028,0.1091,0.0519,0.673,0.2182,0.0694,0.0313,0.5462,0.7746,0.9483,0.9317,0.5463,0.3687,0.0722,0.0321,0.9998,91.1517,100.5518,92.9157,108.188,72.3513,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_2__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_2__67_33__seed4/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_2__67_33__seed5,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 2.0]",30,67,33,5,False,val_loss,4,44,True,0.8315,0.3826,0.1481,0.1481,0.7451,0.2786,0.0993,0.0927,0.6229,0.7262,0.8927,0.5848,0.6236,0.4045,0.1027,0.0998,0.9984,72.619,88.9269,104.166,73.6879,40.0032,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_2__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_2__67_33__seed5/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_2__80_20__seed2,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 2.0]",30,80,20,2,False,val_loss,1,41,True,0.6674,0.4438,0.1654,0.161,0.791,0.3273,0.111,0.1055,0.6778,0.8313,0.9722,0.8531,0.6782,0.4343,0.1132,0.1111,0.9993,80.7563,91.3867,97.3381,85.4353,59.4954,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_2__80_20__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_2__80_20__seed2/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_2__80_20__seed5,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 2.0]",30,80,20,5,False,val_loss,3,43,True,0.8485,0.3042,0.1105,0.1003,0.7172,0.2284,0.075,0.0652,0.5996,0.764,0.9113,0.8476,0.5999,0.3615,0.0763,0.067,0.9994,88.452,105.225,111.1966,99.2534,54.9059,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_2__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_2__80_20__seed5/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_3__67_33__seed1,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 3.0]",30,67,33,1,False,val_loss,2,42,True,0.7796,0.3126,0.1142,0.0684,0.7272,0.2363,0.087,0.0552,0.6152,0.7769,0.8796,0.9301,0.6153,0.3643,0.1213,0.0826,0.9998,92.2416,103.9742,99.5536,108.3948,68.7764,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_3__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_3__67_33__seed1/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_3__67_33__seed2,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 3.0]",30,67,33,2,False,val_loss,2,42,True,0.8319,0.3761,0.1668,0.0811,0.7544,0.2776,0.111,0.0467,0.6363,0.7978,0.959,0.9071,0.6365,0.3985,0.1157,0.0479,0.9996,69.0447,72.7994,72.3196,73.2792,61.5353,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_3__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_3__67_33__seed2/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_3__67_33__seed3,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 3.0]",30,67,33,3,False,val_loss,5,45,True,0.9679,0.4924,0.2608,0.2774,0.7608,0.3563,0.2073,0.1986,0.6568,0.7755,0.8703,0.7285,0.6583,0.4771,0.2657,0.2577,0.9966,54.8746,64.2361,72.1907,56.2815,36.1518,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_3__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_3__67_33__seed3/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_3__67_33__seed4,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 3.0]",30,67,33,4,False,val_loss,3,43,True,1.08,0.2508,0.0565,0.0113,0.6647,0.1883,0.0342,0.0066,0.5383,0.7456,0.9381,0.9614,0.5384,0.3423,0.0358,0.0067,0.9999,111.0026,126.7187,119.3983,134.0391,79.5705,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_3__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_3__67_33__seed4/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_3__67_33__seed5,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 3.0]",30,67,33,5,False,val_loss,4,44,True,0.9131,0.4559,0.2087,0.205,0.7652,0.3305,0.14,0.1332,0.6447,0.729,0.8648,0.5542,0.6461,0.4515,0.1459,0.15,0.9959,67.4494,82.101,95.0533,69.1487,38.1462,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_3__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_3__67_33__seed5/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_3__80_20__seed5,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 3.0]",30,80,20,5,False,val_loss,3,43,True,0.9253,0.4492,0.2234,0.2669,0.7467,0.3255,0.1536,0.1765,0.6307,0.7566,0.8944,0.7335,0.6338,0.4482,0.1611,0.1951,0.9888,59.3736,71.8805,83.6882,60.0728,34.3599,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_3__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_3__80_20__seed5/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_1_3__93_7__seed2,sweep,1,manet,efficientnet-b3,"[3.0, 1.0, 3.0]",30,93,7,2,False,val_loss,1,41,True,0.893,0.4344,0.1673,0.143,0.7781,0.3191,0.1059,0.0881,0.6592,0.829,0.9186,0.867,0.6593,0.4301,0.1066,0.0908,0.9995,67.0742,74.8767,81.473,68.2804,51.4692,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_1_3__93_7__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_1_3__93_7__seed2/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_2_1__67_33__seed1,sweep,1,manet,efficientnet-b3,"[3.0, 2.0, 1.0]",30,67,33,1,False,val_loss,2,42,True,0.7861,0.2763,0.0721,0.0624,0.7211,0.2153,0.0559,0.05,0.6085,0.7706,0.9067,0.9008,0.6087,0.3455,0.0893,0.0788,0.9997,101.1503,116.054,117.8326,114.2755,71.3428,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_2_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_2_1__67_33__seed1/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_2_1__67_33__seed2,sweep,1,manet,efficientnet-b3,"[3.0, 2.0, 1.0]",30,67,33,2,False,val_loss,2,42,True,0.7571,0.4401,0.2003,0.1442,0.768,0.3206,0.1411,0.0921,0.6527,0.8168,0.923,0.8714,0.653,0.4367,0.1463,0.0962,0.9992,77.951,89.4866,91.4294,87.5439,54.8798,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_2_1__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_2_1__67_33__seed2/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_2_1__67_33__seed3,sweep,1,manet,efficientnet-b3,"[3.0, 2.0, 1.0]",30,67,33,3,False,val_loss,3,43,True,0.7795,0.4679,0.2523,0.3148,0.7542,0.3387,0.1999,0.2419,0.647,0.7838,0.9667,0.7816,0.6496,0.4616,0.2036,0.2731,0.9938,57.9518,66.739,66.73,66.7481,40.3773,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_2_1__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_2_1__67_33__seed3/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_2_1__67_33__seed4,sweep,1,manet,efficientnet-b3,"[3.0, 2.0, 1.0]",30,67,33,4,False,val_loss,6,46,True,0.7534,0.2925,0.0721,0.0501,0.6714,0.212,0.0443,0.031,0.5438,0.7746,0.982,0.885,0.5439,0.3631,0.0447,0.0326,0.9997,98.5101,109.6319,108.5842,110.6795,76.2667,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_2_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_2_1__67_33__seed4/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_2_1__67_33__seed5,sweep,1,manet,efficientnet-b3,"[3.0, 2.0, 1.0]",30,67,33,5,False,val_loss,5,45,True,0.6709,0.3151,0.0891,0.0677,0.7293,0.2356,0.0618,0.0442,0.6051,0.7577,0.9698,0.6267,0.6052,0.3667,0.0627,0.0458,0.9995,107.3135,129.9338,136.913,122.9546,62.0728,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_2_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_2_1__67_33__seed5/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_2_1__80_20__seed5,sweep,1,manet,efficientnet-b3,"[3.0, 2.0, 1.0]",30,80,20,5,False,val_loss,2,42,True,0.7861,0.3608,0.1526,0.175,0.7267,0.2631,0.1008,0.1147,0.6106,0.7847,0.951,0.8359,0.6116,0.3921,0.1021,0.1234,0.998,73.3517,86.3648,97.5666,75.163,47.3255,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_2_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_2_1__80_20__seed5/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_2_2__67_33__seed1,sweep,1,manet,efficientnet-b3,"[3.0, 2.0, 2.0]",30,67,33,1,False,val_loss,6,46,True,0.9893,0.3903,0.2274,0.1576,0.7418,0.2848,0.1689,0.1073,0.6352,0.7925,0.8963,0.7728,0.6356,0.4074,0.2204,0.156,0.9993,78.3025,90.2926,85.1239,95.4613,54.3223,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_2_2__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_2_2__67_33__seed1/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_2_2__67_33__seed2,sweep,1,manet,efficientnet-b3,"[3.0, 2.0, 2.0]",30,67,33,2,False,val_loss,1,41,True,0.8427,0.4284,0.1874,0.1259,0.7653,0.3123,0.1316,0.0809,0.6491,0.8211,0.9383,0.9285,0.6494,0.4294,0.138,0.0836,0.9991,75.6908,83.4252,86.5235,80.3269,60.2222,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_2_2__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_2_2__67_33__seed2/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_2_2__67_33__seed4,sweep,1,manet,efficientnet-b3,"[3.0, 2.0, 2.0]",30,67,33,4,False,val_loss,3,43,True,0.9598,0.2707,0.0515,0.0235,0.667,0.1994,0.031,0.0139,0.5392,0.777,0.9764,0.9264,0.5392,0.3522,0.0315,0.0142,0.9999,117.6926,135.5967,131.8913,139.3022,81.8843,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_2_2__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_2_2__67_33__seed4/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_2_2__67_33__seed5,sweep,1,manet,efficientnet-b3,"[3.0, 2.0, 2.0]",30,67,33,5,False,val_loss,3,43,True,0.8644,0.4393,0.1812,0.2017,0.7509,0.3172,0.1188,0.1323,0.6282,0.7415,0.911,0.5557,0.6328,0.4394,0.1224,0.148,0.9813,61.9805,75.6396,87.0395,64.2397,34.6624,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_2_2__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_2_2__67_33__seed5/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_2_2__80_20__seed5,sweep,1,manet,efficientnet-b3,"[3.0, 2.0, 2.0]",30,80,20,5,False,val_loss,2,42,True,0.9003,0.2933,0.0919,0.09,0.7155,0.2221,0.0626,0.0596,0.5976,0.7572,0.9261,0.8417,0.5979,0.3558,0.0634,0.0615,0.9992,89.5952,103.6088,105.1656,102.052,61.568,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_2_2__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_2_2__80_20__seed5/result.json,13.8,38.9,38.8
sw__manet__efficientnet-b3__cw3_3_1__67_33__seed1,sweep,1,manet,efficientnet-b3,"[3.0, 3.0, 1.0]",30,67,33,1,False,val_loss,2,42,True,0.8587,0.3127,0.1273,0.0975,0.7271,0.2361,0.0946,0.0691,0.6157,0.7908,0.9268,0.8493,0.6159,0.3639,0.1167,0.1039,0.9997,88.3566,100.3828,103.1927,97.5728,64.3043,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b3__cw3_3_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b3__cw3_3_1__67_33__seed1/result.json,13.8,38.9,38.8
